timestamp,open,high,low,close,volume,oi,datetime,date,instrument_type,strike_price,instrument_key,trading_day,is_expired
2025-09-25T09:50:00+05:30,82.15,86.65,75.45,80.65,4145100,6591750,2025-09-25 09:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T09:55:00+05:30,115.35,123.0,114.75,117.55,2030625,5938500,2025-09-25 09:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T09:55:00+05:30,80.35,80.6,73.25,77.3,2362425,6721875,2025-09-25 09:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:00:00+05:30,117.65,120.65,106.85,109.75,2055375,5995050,2025-09-25 10:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:00:00+05:30,77.3,86.9,75.15,84.5,3980175,6741525,2025-09-25 10:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:05:00+05:30,109.85,113.0,105.35,110.85,1868700,6428850,2025-09-25 10:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:05:00+05:30,84.55,89.55,81.6,84.1,4234425,6508575,2025-09-25 10:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:10:00+05:30,110.7,112.9,104.75,106.0,1191150,6500325,2025-09-25 10:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:10:00+05:30,84.05,89.75,80.45,88.85,2751825,6688050,2025-09-25 10:10:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:15:00+05:30,106.0,113.95,104.75,108.9,1748550,6803550,2025-09-25 10:15:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:15:00+05:30,88.85,89.95,80.6,84.9,2937375,6622950,2025-09-25 10:15:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:20:00+05:30,109.0,113.35,105.6,109.0,1429875,7011150,2025-09-25 10:20:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:20:00+05:30,84.75,88.3,80.3,84.9,2445300,6626625,2025-09-25 10:20:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:25:00+05:30,109.0,112.1,107.8,110.5,831075,7050000,2025-09-25 10:25:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:25:00+05:30,84.85,86.55,82.3,83.5,1358025,6675825,2025-09-25 10:25:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:30:00+05:30,110.65,115.55,105.8,105.8,1618875,7112775,2025-09-25 10:30:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:30:00+05:30,83.35,88.0,79.2,87.9,2816775,6555075,2025-09-25 10:30:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:35:00+05:30,105.7,105.8,92.75,95.65,4273050,7906800,2025-09-25 10:35:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:35:00+05:30,88.0,105.55,87.9,98.85,9984525,5097750,2025-09-25 10:35:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:40:00+05:30,95.65,99.75,92.3,94.9,1998450,8259150,2025-09-25 10:40:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:40:00+05:30,98.95,102.95,93.25,100.8,3821700,5182275,2025-09-25 10:40:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:45:00+05:30,94.95,98.25,91.35,97.9,2386725,8571375,2025-09-25 10:45:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:45:00+05:30,100.65,108.0,95.95,96.7,4356150,5247525,2025-09-25 10:45:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:50:00+05:30,97.85,102.2,97.1,100.3,2874825,9017625,2025-09-25 10:50:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:50:00+05:30,96.7,98.4,92.15,94.3,1954200,5109825,2025-09-25 10:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T10:55:00+05:30,100.3,100.5,95.7,98.15,1271550,9154575,2025-09-25 10:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T10:55:00+05:30,94.35,100.95,94.2,98.0,2336400,5294625,2025-09-25 10:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:00:00+05:30,98.25,101.4,94.75,96.15,1278075,9210000,2025-09-25 11:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:00:00+05:30,97.8,102.1,93.8,100.4,2209800,5370450,2025-09-25 11:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:05:00+05:30,95.9,101.35,95.5,99.15,1211025,9193575,2025-09-25 11:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:05:00+05:30,100.6,101.5,93.65,97.1,1881000,5301600,2025-09-25 11:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:10:00+05:30,99.05,108.9,98.5,105.7,2767125,8917950,2025-09-25 11:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:10:00+05:30,97.15,97.75,85.6,88.3,2829150,5118525,2025-09-25 11:10:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:15:00+05:30,105.9,108.8,104.0,105.8,1362450,8816475,2025-09-25 11:15:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:15:00+05:30,88.45,89.7,85.0,88.7,1533450,5401125,2025-09-25 11:15:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:20:00+05:30,105.8,113.9,103.25,108.45,2777775,8708475,2025-09-25 11:20:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:20:00+05:30,88.7,89.95,79.75,83.65,2795325,5282175,2025-09-25 11:20:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:25:00+05:30,108.7,109.0,97.0,105.5,2519775,8681700,2025-09-25 11:25:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:25:00+05:30,83.65,94.0,83.4,84.35,3754200,5625075,2025-09-25 11:25:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:30:00+05:30,105.65,105.8,99.5,100.0,1158750,8881650,2025-09-25 11:30:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:30:00+05:30,84.2,91.65,83.9,91.35,1676925,5657175,2025-09-25 11:30:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:35:00+05:30,99.85,101.55,96.25,97.05,1158000,8936175,2025-09-25 11:35:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:35:00+05:30,91.05,97.1,89.15,96.0,2311650,5681100,2025-09-25 11:35:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:40:00+05:30,97.1,98.6,86.2,87.65,3122550,9068175,2025-09-25 11:40:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:40:00+05:30,96.15,112.0,94.3,109.35,6119025,5348175,2025-09-25 11:40:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:45:00+05:30,87.55,91.7,85.5,89.75,1983750,9675525,2025-09-25 11:45:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:45:00+05:30,109.35,112.7,101.65,106.1,3078525,4977075,2025-09-25 11:45:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:50:00+05:30,89.9,90.9,82.95,87.9,2402025,9882600,2025-09-25 11:50:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:50:00+05:30,106.05,118.0,105.0,108.7,3982725,4966800,2025-09-25 11:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T11:55:00+05:30,88.05,90.45,86.8,87.15,1311825,10139925,2025-09-25 11:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T11:55:00+05:30,108.8,109.8,102.95,109.05,1687050,4809975,2025-09-25 11:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:00:00+05:30,87.1,88.7,83.8,85.6,1133850,10291575,2025-09-25 12:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:00:00+05:30,109.2,113.75,106.7,110.1,1540500,4794300,2025-09-25 12:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:05:00+05:30,85.75,87.0,78.55,80.75,2514975,10410750,2025-09-25 12:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:05:00+05:30,110.2,123.95,107.2,120.9,3807975,4734825,2025-09-25 12:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:10:00+05:30,80.9,86.3,80.35,83.95,1654800,10578225,2025-09-25 12:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:10:00+05:30,120.65,121.7,108.35,113.05,1720500,4440450,2025-09-25 12:10:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:15:00+05:30,83.9,86.95,82.15,86.65,1074900,10660800,2025-09-25 12:15:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:15:00+05:30,112.8,115.95,107.15,108.55,1073250,4384500,2025-09-25 12:15:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:20:00+05:30,86.6,90.0,82.2,83.2,1548150,10669650,2025-09-25 12:20:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:20:00+05:30,108.5,114.85,102.65,113.3,1515225,4356975,2025-09-25 12:20:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:25:00+05:30,83.05,85.9,81.8,83.6,886575,10719975,2025-09-25 12:25:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:25:00+05:30,113.45,115.0,108.1,111.95,1073175,4353600,2025-09-25 12:25:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:30:00+05:30,83.45,84.1,81.15,83.25,718725,10844700,2025-09-25 12:30:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:30:00+05:30,112.0,116.35,110.7,112.45,1005975,4322025,2025-09-25 12:30:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:35:00+05:30,83.25,86.5,82.7,85.95,698850,10811175,2025-09-25 12:35:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:35:00+05:30,112.4,114.15,107.3,108.9,656700,4305675,2025-09-25 12:35:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:40:00+05:30,85.95,87.25,77.1,78.0,1932525,10863150,2025-09-25 12:40:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:40:00+05:30,108.8,128.0,106.6,123.9,2211000,4292475,2025-09-25 12:40:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:45:00+05:30,78.15,82.0,77.85,81.65,1214325,11083125,2025-09-25 12:45:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:45:00+05:30,123.95,124.35,116.05,116.7,1200300,4186500,2025-09-25 12:45:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:50:00+05:30,81.65,86.45,80.85,85.85,1044000,11094975,2025-09-25 12:50:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:50:00+05:30,116.85,118.6,108.15,109.2,860925,4131000,2025-09-25 12:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T12:55:00+05:30,85.85,88.7,83.45,87.8,1149375,10917525,2025-09-25 12:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T12:55:00+05:30,109.25,114.0,105.0,106.6,1015050,4175550,2025-09-25 12:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:00:00+05:30,87.7,92.6,86.35,92.6,1653750,10748325,2025-09-25 13:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:00:00+05:30,106.6,108.35,97.9,97.9,1273200,4249275,2025-09-25 13:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:05:00+05:30,92.45,96.25,91.55,94.25,3065025,10633425,2025-09-25 13:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:05:00+05:30,98.0,99.3,92.85,95.45,1495800,4308450,2025-09-25 13:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:10:00+05:30,94.15,95.9,89.3,89.8,2062350,10344750,2025-09-25 13:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:10:00+05:30,95.4,102.1,93.0,101.5,1201275,4325700,2025-09-25 13:10:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:15:00+05:30,89.9,90.9,81.1,89.35,2692875,10163025,2025-09-25 13:15:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:15:00+05:30,101.35,110.9,98.95,99.4,2494275,4277850,2025-09-25 13:15:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:20:00+05:30,89.3,90.0,80.0,81.1,1868175,10218675,2025-09-25 13:20:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:20:00+05:30,99.4,112.35,98.45,110.6,1715250,4260150,2025-09-25 13:20:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:25:00+05:30,81.05,83.7,80.0,83.1,810975,10454925,2025-09-25 13:25:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:25:00+05:30,110.75,112.8,106.65,108.0,803025,4197000,2025-09-25 13:25:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:30:00+05:30,83.1,90.0,82.75,86.75,1433550,10243050,2025-09-25 13:30:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:30:00+05:30,108.0,108.0,97.5,101.3,975375,4164975,2025-09-25 13:30:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:35:00+05:30,86.9,88.85,83.2,87.5,857175,10224150,2025-09-25 13:35:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:35:00+05:30,101.4,106.3,99.8,101.85,816975,4257975,2025-09-25 13:35:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:40:00+05:30,87.55,92.3,86.4,92.0,1004925,10217175,2025-09-25 13:40:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:40:00+05:30,101.75,102.75,95.35,95.65,724950,4311825,2025-09-25 13:40:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:45:00+05:30,91.95,95.35,91.5,93.25,1754550,10160400,2025-09-25 13:45:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:45:00+05:30,95.65,96.2,91.4,93.1,1059000,4415025,2025-09-25 13:45:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:50:00+05:30,93.25,94.8,86.4,87.7,1581150,10065900,2025-09-25 13:50:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:50:00+05:30,93.25,101.2,92.0,100.25,1192050,4460925,2025-09-25 13:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T13:55:00+05:30,87.7,90.5,82.55,84.45,1617225,10114050,2025-09-25 13:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T13:55:00+05:30,100.2,106.0,97.05,104.0,1393500,4429050,2025-09-25 13:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:00:00+05:30,84.25,85.7,78.6,80.25,1415700,10380600,2025-09-25 14:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:00:00+05:30,103.9,111.5,102.0,109.4,1367625,4330125,2025-09-25 14:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:05:00+05:30,80.3,84.35,77.3,79.0,1421700,10552800,2025-09-25 14:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:05:00+05:30,109.2,116.1,103.5,113.55,1515375,4278750,2025-09-25 14:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:10:00+05:30,79.0,80.15,74.1,79.0,2062950,10701450,2025-09-25 14:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:10:00+05:30,113.6,123.6,111.7,111.85,2364300,4081200,2025-09-25 14:10:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:15:00+05:30,79.0,80.95,76.0,79.0,1280400,10801275,2025-09-25 14:15:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:15:00+05:30,112.1,116.2,108.5,113.15,1193475,4052325,2025-09-25 14:15:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:20:00+05:30,79.0,80.5,75.0,75.6,998175,10752450,2025-09-25 14:20:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:20:00+05:30,113.6,119.6,110.2,119.55,1080600,4030425,2025-09-25 14:20:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:25:00+05:30,75.7,82.7,74.5,75.4,3077325,10859550,2025-09-25 14:25:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:25:00+05:30,119.3,122.7,106.2,117.25,2524350,4151850,2025-09-25 14:25:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:30:00+05:30,75.4,76.8,72.55,73.45,1453425,11041125,2025-09-25 14:30:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:30:00+05:30,117.25,121.5,114.2,120.35,1245600,3923175,2025-09-25 14:30:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:35:00+05:30,73.25,76.25,68.2,74.2,2910825,11069175,2025-09-25 14:35:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:35:00+05:30,120.05,133.6,115.55,119.95,3403875,3743250,2025-09-25 14:35:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:40:00+05:30,74.2,74.7,70.2,71.55,1254750,11263500,2025-09-25 14:40:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:40:00+05:30,119.9,127.2,117.55,124.45,1160700,3730125,2025-09-25 14:40:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:45:00+05:30,71.65,72.25,69.15,70.95,1793625,11689125,2025-09-25 14:45:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:45:00+05:30,124.7,128.7,120.5,122.0,1125525,3563400,2025-09-25 14:45:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:50:00+05:30,71.0,71.75,65.55,69.7,1763025,11729700,2025-09-25 14:50:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:50:00+05:30,122.2,131.5,120.65,123.2,1247400,3523425,2025-09-25 14:50:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T14:55:00+05:30,69.75,70.3,65.8,67.5,1193625,11578350,2025-09-25 14:55:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T14:55:00+05:30,123.35,132.4,122.6,128.35,1244775,3387825,2025-09-25 14:55:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T15:00:00+05:30,67.65,68.35,58.5,59.35,4884600,10688325,2025-09-25 15:00:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T15:00:00+05:30,128.35,151.35,127.0,147.0,2502150,2965350,2025-09-25 15:00:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T15:05:00+05:30,59.35,60.65,56.65,58.15,2809650,10527375,2025-09-25 15:05:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
2025-09-25T15:05:00+05:30,147.05,152.5,143.9,148.5,1046400,2923875,2025-09-25 15:05:00+05:30,2025-09-25,PE,25050,NSE_FO|60482|30-09-2025,2025-09-25,True
2025-09-25T15:10:00+05:30,58.15,62.35,56.55,57.2,2523675,10308900,2025-09-25 15:10:00+05:30,2025-09-25,CE,25050,NSE_FO|60481|30-09-2025,2025-09-25,True
