timestamp,open,high,low,close,volume,oi,datetime,date,instrument_type,strike_price,expiry_date,instrument_key,trading_day,is_expired
2025-10-17T09:40:00+05:30,73.5,76.6,69.15,69.45,9500325,14902200,2025-10-17 09:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T09:45:00+05:30,112.3,114.2,84.6,86.25,15282825,16034175,2025-10-17 09:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T09:45:00+05:30,69.45,93.5,68.2,91.85,16439400,15325200,2025-10-17 09:45:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T09:50:00+05:30,86.25,98.9,74.45,97.85,21750750,16896525,2025-10-17 09:50:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T09:50:00+05:30,91.7,101.0,81.55,82.4,19969950,14448900,2025-10-17 09:50:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T09:55:00+05:30,98.0,107.5,94.0,102.9,14478150,16830825,2025-10-17 09:55:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T09:55:00+05:30,82.55,84.35,74.1,78.0,10219500,14808225,2025-10-17 09:55:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:00:00+05:30,103.05,113.7,102.35,110.8,11675625,16676025,2025-10-17 10:00:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:00:00+05:30,78.0,78.65,69.3,72.05,8587200,15688950,2025-10-17 10:00:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:05:00+05:30,110.85,140.0,109.2,139.35,24101700,12673500,2025-10-17 10:05:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:05:00+05:30,71.9,73.2,56.35,56.45,14756175,16507575,2025-10-17 10:05:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:10:00+05:30,139.65,158.45,134.85,147.6,15413100,11786325,2025-10-17 10:10:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:10:00+05:30,56.55,59.1,54.65,56.8,9928050,16805325,2025-10-17 10:10:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:15:00+05:30,147.65,161.7,145.35,151.55,7369650,10677600,2025-10-17 10:15:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:15:00+05:30,56.8,58.0,53.25,56.05,6083775,16747650,2025-10-17 10:15:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:20:00+05:30,152.0,154.05,142.65,151.0,4067925,10269375,2025-10-17 10:20:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:20:00+05:30,56.2,58.8,55.4,56.2,4615200,17195925,2025-10-17 10:20:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:25:00+05:30,151.0,157.75,149.4,153.25,3981675,10058025,2025-10-17 10:25:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:25:00+05:30,56.2,56.95,53.85,55.6,3511725,17066700,2025-10-17 10:25:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:30:00+05:30,153.3,166.65,152.4,165.65,6139200,9663750,2025-10-17 10:30:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:30:00+05:30,55.6,56.1,50.65,51.05,5914200,16892925,2025-10-17 10:30:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:35:00+05:30,165.7,169.0,150.25,158.35,4673550,9433875,2025-10-17 10:35:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:35:00+05:30,50.95,54.5,49.45,52.8,6007950,17132175,2025-10-17 10:35:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:40:00+05:30,158.45,164.95,154.05,164.15,2365500,9217950,2025-10-17 10:40:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:40:00+05:30,52.7,54.4,50.0,50.45,3316575,17284500,2025-10-17 10:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:45:00+05:30,164.15,168.5,158.0,162.0,3055575,8919150,2025-10-17 10:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:45:00+05:30,50.45,52.45,47.65,50.1,5327850,17296800,2025-10-17 10:45:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:50:00+05:30,161.75,183.0,157.25,179.25,5759850,8415900,2025-10-17 10:50:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:50:00+05:30,50.15,52.15,43.6,44.65,7622475,17279250,2025-10-17 10:50:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T10:55:00+05:30,179.35,199.75,178.65,199.05,4322100,8020800,2025-10-17 10:55:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T10:55:00+05:30,44.65,44.9,37.2,37.5,7284225,16894275,2025-10-17 10:55:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:00:00+05:30,198.8,226.45,196.0,212.65,5490750,7021275,2025-10-17 11:00:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:00:00+05:30,37.5,39.55,34.25,38.3,8055300,16311825,2025-10-17 11:00:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:05:00+05:30,212.65,220.45,210.1,220.2,1798950,7002750,2025-10-17 11:05:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:05:00+05:30,38.3,39.6,36.85,37.3,3669150,16163925,2025-10-17 11:05:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:10:00+05:30,220.1,232.9,217.0,223.0,2430825,6805575,2025-10-17 11:10:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:10:00+05:30,37.25,38.35,35.7,37.3,4171125,16273575,2025-10-17 11:10:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:15:00+05:30,222.6,230.9,222.15,228.4,1142025,6653850,2025-10-17 11:15:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:15:00+05:30,37.25,37.9,35.35,36.7,2488500,16350450,2025-10-17 11:15:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:20:00+05:30,227.75,238.0,222.0,229.0,1519575,6533175,2025-10-17 11:20:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:20:00+05:30,36.7,37.45,32.55,35.0,3875175,16521375,2025-10-17 11:20:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:25:00+05:30,228.6,241.0,223.7,238.45,1422825,6364875,2025-10-17 11:25:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:25:00+05:30,35.1,36.4,32.1,32.8,3502125,16327275,2025-10-17 11:25:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:30:00+05:30,239.0,251.85,232.6,246.2,1458450,6210300,2025-10-17 11:30:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:30:00+05:30,32.8,34.15,31.85,32.5,2942550,16274025,2025-10-17 11:30:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:35:00+05:30,245.65,251.0,233.25,236.5,1217700,6080700,2025-10-17 11:35:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:35:00+05:30,32.6,34.05,31.35,33.65,2685450,16416750,2025-10-17 11:35:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:40:00+05:30,236.5,238.2,201.85,212.55,2256675,5874150,2025-10-17 11:40:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:40:00+05:30,33.65,37.8,33.4,36.5,5651625,16615725,2025-10-17 11:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:45:00+05:30,212.5,216.9,196.65,213.7,1960650,5829825,2025-10-17 11:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:45:00+05:30,36.5,40.75,35.5,36.5,5664075,16199475,2025-10-17 11:45:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:50:00+05:30,213.75,213.75,188.35,203.55,2092350,5805900,2025-10-17 11:50:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:50:00+05:30,36.65,42.5,36.6,38.85,6377700,16075950,2025-10-17 11:50:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T11:55:00+05:30,204.05,218.75,196.05,216.95,1466625,5783025,2025-10-17 11:55:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T11:55:00+05:30,38.8,41.3,35.7,36.95,3980325,15722250,2025-10-17 11:55:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:00:00+05:30,217.0,222.0,205.2,218.4,1432425,5815950,2025-10-17 12:00:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:00:00+05:30,36.95,38.15,33.55,34.05,3379125,15598125,2025-10-17 12:00:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:05:00+05:30,218.65,220.85,212.0,216.7,622125,5787375,2025-10-17 12:05:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:05:00+05:30,34.05,36.7,33.45,34.65,2229000,15774075,2025-10-17 12:05:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:10:00+05:30,217.0,229.0,216.0,224.4,971775,5799075,2025-10-17 12:10:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:10:00+05:30,34.6,35.0,31.45,32.65,2770950,15922200,2025-10-17 12:10:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:15:00+05:30,224.4,228.2,214.0,222.85,954225,5501400,2025-10-17 12:15:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:15:00+05:30,32.65,34.95,31.65,32.9,2935725,16137225,2025-10-17 12:15:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:20:00+05:30,223.3,230.1,212.0,229.2,938325,5490000,2025-10-17 12:20:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:20:00+05:30,32.85,35.3,31.2,31.45,2534325,16147875,2025-10-17 12:20:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:25:00+05:30,228.9,232.5,224.2,232.05,783900,5415525,2025-10-17 12:25:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:25:00+05:30,31.4,32.5,29.65,30.0,2627325,16118475,2025-10-17 12:25:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:30:00+05:30,232.05,232.05,224.3,228.05,560925,5369325,2025-10-17 12:30:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:30:00+05:30,30.05,31.7,30.05,31.45,1859325,16305825,2025-10-17 12:30:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:35:00+05:30,228.6,229.0,212.1,213.05,654000,5326650,2025-10-17 12:35:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:35:00+05:30,31.45,35.65,31.4,35.25,2004675,16334400,2025-10-17 12:35:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:40:00+05:30,213.0,216.6,200.0,200.05,1094925,5252475,2025-10-17 12:40:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:40:00+05:30,35.25,38.1,34.4,37.65,4012650,16274325,2025-10-17 12:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:45:00+05:30,200.0,209.0,189.55,197.6,1489275,5155275,2025-10-17 12:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:45:00+05:30,37.75,45.7,36.85,42.65,8181150,15795450,2025-10-17 12:45:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:50:00+05:30,197.2,198.25,155.3,165.0,3133575,5057475,2025-10-17 12:50:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:50:00+05:30,42.6,59.9,42.2,54.05,15701325,14480550,2025-10-17 12:50:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T12:55:00+05:30,165.85,173.9,156.45,168.6,2149500,5069325,2025-10-17 12:55:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T12:55:00+05:30,54.0,57.95,47.25,50.35,9414750,14744925,2025-10-17 12:55:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:00:00+05:30,168.25,184.6,139.0,142.35,3080325,5048850,2025-10-17 13:00:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:00:00+05:30,50.25,63.95,43.6,62.1,11012625,14416125,2025-10-17 13:00:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:05:00+05:30,142.0,148.85,127.4,141.3,3633600,5450325,2025-10-17 13:05:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:05:00+05:30,62.1,71.6,58.35,62.45,15543975,14091600,2025-10-17 13:05:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:10:00+05:30,141.65,151.0,133.05,142.2,2914050,5456100,2025-10-17 13:10:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:10:00+05:30,62.6,67.75,57.9,63.9,10226700,14502600,2025-10-17 13:10:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:15:00+05:30,142.2,162.6,139.05,147.5,2380350,5558850,2025-10-17 13:15:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:15:00+05:30,64.25,65.65,52.55,60.15,8274375,14022150,2025-10-17 13:15:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:20:00+05:30,147.9,164.0,146.6,154.65,2294775,5552550,2025-10-17 13:20:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:20:00+05:30,60.15,60.75,49.1,53.5,7445700,13855875,2025-10-17 13:20:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:25:00+05:30,155.0,161.35,151.6,152.55,1543500,5592975,2025-10-17 13:25:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:25:00+05:30,53.45,56.7,50.65,53.3,4996575,13983300,2025-10-17 13:25:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:30:00+05:30,152.65,156.75,120.75,124.05,3220650,5499750,2025-10-17 13:30:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:30:00+05:30,53.25,70.95,51.3,68.95,12081225,14622900,2025-10-17 13:30:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:35:00+05:30,124.45,126.1,110.5,119.15,5372700,6001950,2025-10-17 13:35:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:35:00+05:30,68.8,83.7,67.65,72.35,20309100,14006850,2025-10-17 13:35:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:40:00+05:30,119.0,131.5,117.4,124.95,4861350,6274125,2025-10-17 13:40:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:40:00+05:30,72.55,73.9,60.3,65.15,11467650,13666050,2025-10-17 13:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:45:00+05:30,124.95,130.8,118.0,124.0,3065925,6326475,2025-10-17 13:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:45:00+05:30,65.15,70.0,62.1,66.8,7527600,14151075,2025-10-17 13:45:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:50:00+05:30,124.25,129.3,110.15,126.4,4955475,6679350,2025-10-17 13:50:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:50:00+05:30,66.5,77.5,63.9,67.6,11743500,14206500,2025-10-17 13:50:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T13:55:00+05:30,126.2,140.3,123.15,139.15,4409700,6347700,2025-10-17 13:55:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T13:55:00+05:30,67.55,69.75,55.1,55.75,8372925,14088600,2025-10-17 13:55:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:00:00+05:30,139.55,145.25,127.55,139.15,4474875,6443250,2025-10-17 14:00:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:00:00+05:30,55.75,63.75,52.6,55.7,6984525,14230725,2025-10-17 14:00:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:05:00+05:30,139.15,154.55,137.0,152.3,4144725,6493950,2025-10-17 14:05:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:05:00+05:30,55.6,56.4,44.1,44.2,8388000,13775175,2025-10-17 14:05:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:10:00+05:30,152.2,160.0,148.5,151.3,3868200,6099375,2025-10-17 14:10:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:10:00+05:30,44.15,48.05,42.7,47.15,6340650,13588125,2025-10-17 14:10:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:15:00+05:30,151.2,166.45,135.15,160.5,4967550,5895450,2025-10-17 14:15:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:15:00+05:30,47.3,54.0,40.3,42.95,9910875,13814850,2025-10-17 14:15:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:20:00+05:30,161.0,164.5,152.0,160.6,2199450,5767875,2025-10-17 14:20:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:20:00+05:30,42.8,45.75,41.4,42.5,4162650,13839975,2025-10-17 14:20:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:25:00+05:30,160.3,167.75,153.35,155.15,2526900,5685525,2025-10-17 14:25:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:25:00+05:30,42.7,43.7,39.7,42.75,4873350,13822275,2025-10-17 14:25:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:30:00+05:30,155.25,165.6,150.55,163.05,2374950,5559525,2025-10-17 14:30:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:30:00+05:30,42.55,44.5,36.85,38.85,6946950,13763475,2025-10-17 14:30:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:35:00+05:30,162.6,190.3,161.9,186.85,4780050,5471550,2025-10-17 14:35:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:35:00+05:30,38.75,39.4,30.0,31.1,8389275,13253550,2025-10-17 14:35:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:40:00+05:30,186.85,198.0,186.1,194.0,3102225,5105325,2025-10-17 14:40:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
2025-10-17T14:40:00+05:30,31.05,31.3,28.15,29.1,5372925,13269900,2025-10-17 14:40:00+05:30,2025-10-17,PE,25600,2025-10-20,NSE_FO|45275|20-10-2025,2025-10-17,False
2025-10-17T14:45:00+05:30,194.1,200.3,177.15,182.75,2609925,4847175,2025-10-17 14:45:00+05:30,2025-10-17,CE,25600,2025-10-20,NSE_FO|45272|20-10-2025,2025-10-17,False
