timestamp,index_open,index_high,index_low,index_close,index_volume,index_oi
2025-09-23T11:05:00+05:30,24961.65,24972.21,24942.44,24958.28,2243782,18021536
2025-09-23T11:10:00+05:30,24920.8,24945.25,24880.24,24916.91,3683670,18916350
2025-09-23T11:15:00+05:30,24911.55,24934.24,24879.89,24913.13,2802344,24778915
2025-09-23T11:20:00+05:30,24938.42,24953.05,24915.63,24937.58,3891847,20271917
2025-09-23T11:25:00+05:30,24950.37,24980.9,24907.43,24952.27,1294375,38178553
2025-09-23T11:30:00+05:30,24986.35,24996.05,24971.63,24986.16,2031468,28070772
2025-09-23T11:35:00+05:30,24960.17,24985.35,24916.54,24954.31,4353104,16502593
2025-09-23T11:40:00+05:30,24948.06,24980.02,24899.29,24947.24,3103051,44562503
2025-09-23T11:45:00+05:30,24947.67,24975.22,24898.13,24939.46,4815511,31646932
2025-09-23T11:50:00+05:30,24958.82,24992.32,24913.13,24961.86,1629935,24377436
2025-09-23T11:55:00+05:30,24953.08,24984.08,24905.17,24951.67,4614729,34054752
2025-09-23T12:00:00+05:30,24937.57,24953.97,24919.0,24941.59,2200071,39801761
2025-09-23T12:05:00+05:30,24981.44,24998.48,24958.8,24983.38,2575130,36926416
2025-09-23T12:10:00+05:30,24918.07,24933.83,24898.09,24920.51,1790711,22472958
2025-09-23T12:15:00+05:30,24976.66,24995.72,24941.57,24970.16,1352937,43486373
2025-09-23T12:20:00+05:30,24956.76,24966.84,24936.07,24951.19,1834248,32496627
2025-09-23T12:25:00+05:30,24933.36,24959.05,24892.91,24931.44,3887352,49764085
2025-09-23T12:30:00+05:30,24958.81,24968.7,24941.95,24956.79,4924469,39689621
2025-09-23T12:35:00+05:30,24922.33,24955.8,24875.15,24924.35,2444430,21987361
2025-09-23T12:40:00+05:30,24937.31,24964.13,24896.55,24936.77,1454341,38158054
2025-09-23T12:45:00+05:30,24960.67,24988.67,24914.8,24956.8,3647211,47145952
2025-09-23T12:50:00+05:30,24937.62,24962.79,24914.49,24947.37,2496189,41544056
2025-09-23T12:55:00+05:30,24931.34,24944.38,24916.51,24934.49,4890899,35702627
2025-09-23T13:00:00+05:30,24928.78,24949.86,24885.81,24917.44,2607355,31025045
2025-09-23T13:05:00+05:30,24905.27,24927.9,24888.92,24916.99,4434486,49539309
2025-09-23T13:10:00+05:30,24940.14,24957.63,24911.72,24937.94,1824376,18936811
2025-09-23T13:15:00+05:30,24980.81,25007.65,24938.2,24978.46,1317176,38230252
2025-09-23T13:20:00+05:30,24958.57,24978.19,24929.95,24959.11,2392980,24224250
2025-09-23T13:25:00+05:30,24936.29,24967.17,24883.85,24930.17,1757597,26113434
2025-09-23T13:30:00+05:30,24952.35,24982.38,24905.63,24950.69,1808477,33990248
2025-09-23T13:35:00+05:30,24942.07,24975.15,24895.75,24944.27,1321701,43481177
2025-09-23T13:40:00+05:30,24910.04,24920.87,24892.91,24909.17,1578743,35506057
2025-09-23T13:45:00+05:30,24941.48,24955.39,24922.68,24942.85,3005725,17191761
2025-09-23T13:50:00+05:30,24924.95,24942.76,24894.75,24921.46,1492068,45851345
2025-09-23T13:55:00+05:30,24905.38,24918.6,24878.57,24898.4,2912676,32850623
2025-09-23T14:00:00+05:30,24938.59,24969.31,24896.41,24941.18,1162918,30357729
2025-09-23T14:05:00+05:30,24947.32,24970.51,24917.83,24950.85,4318699,15098752
2025-09-23T14:10:00+05:30,24961.54,24991.59,24916.73,24961.72,4872785,21240325
2025-09-23T14:15:00+05:30,24956.52,24968.04,24933.07,24950.35,4610162,48816484
2025-09-23T14:20:00+05:30,24910.91,24924.31,24897.49,24915.37,4072373,32603187
2025-09-23T14:25:00+05:30,24925.4,24939.17,24903.57,24924.22,1985548,48282880
2025-09-23T14:30:00+05:30,24939.05,24958.16,24908.36,24937.02,3581842,36034816
2025-09-23T14:35:00+05:30,24961.31,24987.54,24933.4,24968.94,2817419,42800703
2025-09-23T14:40:00+05:30,24917.61,24943.55,24887.59,24923.54,4081483,11575271
2025-09-23T14:45:00+05:30,24874.29,24906.09,24832.94,24878.52,3363020,27736804
2025-09-23T14:50:00+05:30,24921.5,24950.13,24886.07,24926.51,4622830,42715192
2025-09-23T14:55:00+05:30,24918.88,24933.51,24889.2,24911.15,2419062,30569777
2025-09-23T15:00:00+05:30,24944.61,24964.34,24913.03,24942.61,3466694,47244197
2025-09-23T15:05:00+05:30,24881.04,24896.85,24866.29,24887.01,1591078,19169485
2025-09-23T15:10:00+05:30,24907.41,24945.76,24867.94,24919.45,1602470,17438796
2025-09-23T15:15:00+05:30,24895.62,24926.3,24846.21,24892.24,3805981,20888613
2025-09-23T15:20:00+05:30,24932.61,24959.47,24892.85,24932.96,1797917,21605409
2025-09-23T15:25:00+05:30,24917.33,24943.11,24883.09,24920.28,4861163,26736610
2025-09-24T09:15:00+05:30,24961.05,24974.32,24948.42,24965.9,2338106,29349909
2025-09-24T09:20:00+05:30,24971.02,25004.45,24926.01,24974.44,4904291,32567453
2025-09-24T09:25:00+05:30,24990.67,25000.17,24966.71,24980.97,3527799,23569374
2025-09-24T09:30:00+05:30,24986.53,24997.95,24967.01,24984.15,1745633,26432120
2025-09-24T09:35:00+05:30,24973.83,25000.58,24925.99,24966.11,3548983,43659302
2025-09-24T09:40:00+05:30,24981.46,25002.39,24952.15,24982.85,4670318,35193299
2025-09-24T09:45:00+05:30,25006.18,25031.35,24973.07,25009.28,4867431,49380108
2025-09-24T09:50:00+05:30,24960.36,24973.98,24937.27,24957.69,1908902,41880714
2025-09-24T09:55:00+05:30,24962.93,24977.78,24944.03,24965.18,1888912,22114460
2025-09-24T10:00:00+05:30,24957.29,24978.92,24926.24,24958.22,3043859,49375788
2025-09-24T10:05:00+05:30,24979.07,24994.2,24958.47,24980.47,4695867,32519925
2025-09-24T10:10:00+05:30,24959.06,24978.55,24943.32,24968.06,1020910,47729911
2025-09-24T10:15:00+05:30,24961.12,24989.56,24908.44,24951.1,1606966,40298379
2025-09-24T10:20:00+05:30,24931.86,24957.49,24906.08,24940.3,2934410,44048738
2025-09-24T10:25:00+05:30,24943.35,24974.06,24904.11,24947.91,2036931,42367306
2025-09-24T10:30:00+05:30,24983.76,24993.95,24968.49,24983.77,2822665,22848325
2025-09-24T10:35:00+05:30,24955.04,24975.83,24930.06,24959.17,1851585,35096104
2025-09-24T10:40:00+05:30,24927.19,24941.91,24911.54,24931.48,4859925,49702495
2025-09-24T10:45:00+05:30,24942.73,24958.58,24912.53,24936.31,4386949,49594864
2025-09-24T10:50:00+05:30,24985.47,25028.33,24947.3,25002.89,3903127,43119035
2025-09-24T10:55:00+05:30,24966.71,24996.93,24928.31,24971.34,2538494,49735771
2025-09-24T11:00:00+05:30,24926.12,24946.71,24902.05,24930.66,2381896,29108551
2025-09-24T11:05:00+05:30,24979.72,25013.74,24933.59,24982.99,2572466,49976425
2025-09-24T11:10:00+05:30,24949.04,24979.24,24910.39,24953.47,2364353,43525292
2025-09-24T11:15:00+05:30,24984.64,25011.28,24954.97,24991.5,1852129,48933112
2025-09-24T11:20:00+05:30,24938.69,24953.46,24912.38,24934.53,1855768,26215145
2025-09-24T11:25:00+05:30,24977.42,24998.23,24945.53,24976.75,2265300,31682619
2025-09-24T11:30:00+05:30,24981.78,25000.8,24945.96,24974.49,2402972,19702052
2025-09-24T11:35:00+05:30,24921.3,24943.8,24894.3,24925.79,1574737,42197239
2025-09-24T11:40:00+05:30,24927.89,24942.2,24906.82,24928.15,2538650,47954255
2025-09-24T11:45:00+05:30,24995.57,25014.14,24961.09,24988.95,4947596,15042936
2025-09-24T11:50:00+05:30,24945.89,24975.57,24894.49,24939.01,1639386,21176579
2025-09-24T11:55:00+05:30,24929.92,24969.06,24883.62,24938.2,4252875,21651118
2025-09-24T12:00:00+05:30,24979.68,25001.14,24953.6,24983.75,2652797,39214991
2025-09-24T12:05:00+05:30,24976.13,25004.36,24933.31,24975.64,2341536,15940341
2025-09-24T12:10:00+05:30,24936.05,24963.93,24891.22,24933.03,1401298,13133004
2025-09-24T12:15:00+05:30,24947.65,24974.0,24907.01,24946.55,3162077,23380847
2025-09-24T12:20:00+05:30,24927.21,24939.88,24914.34,24931.3,2687319,41799489
2025-09-24T12:25:00+05:30,24963.07,24978.61,24934.97,24958.29,4543652,31302578
2025-09-24T12:30:00+05:30,24956.91,24973.89,24929.05,24954.53,4412265,37894847
2025-09-24T12:35:00+05:30,24935.64,24960.09,24903.09,24938.39,2652458,11922573
2025-09-24T12:40:00+05:30,24937.0,24964.63,24895.09,24936.54,4140850,35484688
2025-09-24T12:45:00+05:30,24913.07,24935.29,24881.18,24914.03,3475602,35124548
2025-09-24T12:50:00+05:30,24931.45,24955.31,24899.59,24934.06,1668256,28333991
2025-09-24T12:55:00+05:30,24962.22,24973.02,24942.18,24958.39,2168471,46021608
2025-09-24T13:00:00+05:30,24958.58,24966.74,24943.3,24955.54,2100472,20926229
2025-09-24T13:05:00+05:30,24980.68,25014.72,24932.69,24982.73,4471177,24081581
2025-09-24T13:10:00+05:30,24912.03,24932.7,24877.83,24908.83,1459224,11792618
2025-09-24T13:15:00+05:30,24950.94,24972.2,24930.68,24958.69,3396446,22857523
2025-09-24T13:20:00+05:30,24928.52,24953.29,24878.0,24915.15,3254060,10415984
2025-09-24T13:25:00+05:30,24920.6,24936.29,24896.11,24919.64,3453282,41289344
2025-09-24T13:30:00+05:30,24919.85,24932.75,24898.1,24917.45,4240644,11085783
2025-09-24T13:35:00+05:30,24934.09,24961.21,24892.08,24932.76,4715604,25451827
2025-09-24T13:40:00+05:30,24943.81,24959.45,24923.44,24945.87,1896964,30756187
2025-09-24T13:45:00+05:30,24985.04,25008.14,24945.74,24980.39,2304263,28370448
2025-09-24T13:50:00+05:30,24941.84,24972.63,24895.78,24941.92,3678096,44492970
2025-09-24T13:55:00+05:30,24904.99,24930.76,24866.95,24905.4,1635329,36029280
2025-09-24T14:00:00+05:30,24935.01,24954.26,24908.61,24936.65,3404710,48131253
2025-09-24T14:05:00+05:30,24943.57,24970.64,24895.82,24936.43,3316545,46015123
2025-09-24T14:10:00+05:30,24939.68,24953.77,24919.75,24940.48,3083587,34927223
2025-09-24T14:15:00+05:30,24949.07,24978.03,24895.62,24939.06,2640531,15898846
2025-09-24T14:20:00+05:30,24922.24,24952.28,24892.18,24932.25,1880489,31517729
2025-09-24T14:25:00+05:30,24933.23,24954.98,24895.57,24928.2,3088682,15185193
2025-09-24T14:30:00+05:30,24868.46,24901.6,24834.86,24879.19,2347996,43979873
2025-09-24T14:35:00+05:30,24949.76,24965.75,24930.59,24952.96,4524975,38923670
2025-09-24T14:40:00+05:30,24939.04,24957.05,24907.99,24935.0,3811025,41491432
2025-09-24T14:45:00+05:30,24917.64,24937.98,24888.6,24918.62,2579264,39129061
2025-09-24T14:50:00+05:30,24936.74,24948.71,24917.86,24935.82,4341182,38814492
2025-09-24T14:55:00+05:30,24912.84,24938.64,24871.13,24909.82,1373646,13228291
2025-09-24T15:00:00+05:30,24909.34,24928.06,24890.3,24915.37,3593501,40659899
2025-09-24T15:05:00+05:30,24936.0,24955.4,24900.86,24929.96,3321199,22139554
2025-09-24T15:10:00+05:30,24937.55,24951.88,24913.77,24935.27,1684896,11838953
2025-09-24T15:15:00+05:30,24917.27,24928.24,24897.29,24913.75,1345978,45247958
2025-09-24T15:20:00+05:30,24932.76,24957.51,24892.97,24930.1,2055082,38966640
2025-09-24T15:25:00+05:30,24950.05,24963.79,24929.86,24950.33,2847277,10760162
2025-09-25T09:15:00+05:30,24950.78,24981.6,24904.85,24950.98,3380230,30950977
2025-09-25T09:20:00+05:30,24985.97,25013.13,24944.01,24984.75,4235093,38377169
2025-09-25T09:25:00+05:30,24960.67,24971.37,24945.48,24961.25,2800643,31023035
2025-09-25T09:30:00+05:30,24995.0,25006.63,24973.71,24991.15,3931678,34009803
2025-09-25T09:35:00+05:30,24983.53,25002.38,24947.23,24975.5,2543754,33592533
2025-09-25T09:40:00+05:30,24953.16,24968.41,24932.28,24954.49,4476292,27673910
2025-09-25T09:45:00+05:30,24966.46,24983.94,24933.92,24960.14,4328914,17161094
2025-09-25T09:50:00+05:30,24938.38,24957.61,24914.71,24941.83,4500235,34619305
2025-09-25T09:55:00+05:30,24930.97,24954.27,24897.28,24931.81,4460328,18276688
2025-09-25T10:00:00+05:30,25015.2,25046.31,24970.05,25016.22,4354768,31419462
2025-09-25T10:05:00+05:30,24951.36,24963.31,24929.23,24947.15,3638995,16478648
2025-09-25T10:10:00+05:30,24998.11,25013.19,24961.91,24984.53,4470223,13501590
2025-09-25T10:15:00+05:30,24925.48,24957.03,24878.19,24925.51,2875515,28247971
2025-09-25T10:20:00+05:30,24977.95,25009.66,24926.34,24973.91,3251850,21870799
2025-09-25T10:25:00+05:30,24935.09,24955.98,24910.72,24939.73,4680611,41518550
2025-09-25T10:30:00+05:30,24966.51,24999.2,24920.95,24968.83,1217014,42407697
2025-09-25T10:35:00+05:30,24931.84,24955.58,24895.91,24931.52,3986151,35704793
2025-09-25T10:40:00+05:30,24962.71,24985.58,24935.82,24967.65,4756878,22626638
2025-09-25T10:45:00+05:30,24968.22,24995.53,24925.86,24966.82,4658462,14279446
2025-09-25T10:50:00+05:30,24956.42,24982.59,24931.94,24966.27,4571479,45801096
2025-09-25T10:55:00+05:30,24964.67,24981.49,24942.44,24966.67,2894178,15387080
2025-09-25T11:00:00+05:30,24970.93,24990.44,24940.07,24969.34,3153059,31501784
2025-09-25T11:05:00+05:30,24961.31,24982.24,24930.05,24961.39,1756565,22484640
2025-09-25T11:10:00+05:30,24977.86,25008.89,24927.04,24973.58,2118884,11389340
2025-09-25T11:15:00+05:30,24948.14,24975.34,24912.1,24951.31,2031182,27558682
2025-09-25T11:20:00+05:30,24964.46,24989.6,24923.46,24961.17,4457548,27053318
2025-09-25T11:25:00+05:30,24981.44,25012.05,24935.4,24981.32,1632586,23729929
2025-09-25T11:30:00+05:30,24908.97,24925.46,24884.01,24908.75,4707355,28709826
2025-09-25T11:35:00+05:30,24939.15,24955.42,24916.89,24940.58,2153592,23834840
2025-09-25T11:40:00+05:30,24940.84,24965.25,24916.44,24948.98,2465508,39021237
2025-09-25T11:45:00+05:30,25006.23,25025.31,24974.54,25003.16,3117461,20987361
2025-09-25T11:50:00+05:30,24951.53,24968.83,24922.6,24948.57,1144654,19674471
2025-09-25T11:55:00+05:30,24992.15,25009.96,24961.32,24988.04,2543747,33880856
2025-09-25T12:00:00+05:30,24928.72,24954.72,24899.67,24935.35,3828672,10241759
2025-09-25T12:05:00+05:30,24961.46,24972.29,24942.4,24958.63,4609000,47849734
2025-09-25T12:10:00+05:30,24926.14,24960.19,24892.21,24937.57,2161071,46617549
2025-09-25T12:15:00+05:30,24947.7,24985.24,24901.39,24954.37,2736915,24159338
2025-09-25T12:20:00+05:30,24953.05,24983.05,24918.01,24959.69,3631916,28401537
2025-09-25T12:25:00+05:30,24959.93,24977.39,24932.26,24958.44,4692870,33168037
2025-09-25T12:30:00+05:30,24981.86,25003.1,24946.44,24978.3,2589844,48923484
2025-09-25T12:35:00+05:30,24934.96,24954.78,24903.72,24933.44,4741499,36488397
2025-09-25T12:40:00+05:30,24963.78,24976.73,24942.41,24961.83,4685015,35721121
2025-09-25T12:45:00+05:30,24939.37,24947.55,24926.18,24938.45,2147662,46758333
2025-09-25T12:50:00+05:30,24969.53,24984.4,24948.85,24970.62,2981700,39069129
2025-09-25T12:55:00+05:30,24891.9,24914.82,24875.43,24903.84,1577924,44961001
2025-09-25T13:00:00+05:30,24990.83,25002.76,24963.59,24981.49,3529229,27798484
2025-09-25T13:05:00+05:30,24929.15,24963.5,24882.9,24932.67,4780360,20428273
2025-09-25T13:10:00+05:30,24957.52,24974.47,24932.51,24957.8,2918676,47806501
2025-09-25T13:15:00+05:30,24930.31,24953.68,24906.57,24937.84,4499687,26291232
2025-09-25T13:20:00+05:30,24938.4,24956.79,24914.24,24940.69,1628247,29626749
2025-09-25T13:25:00+05:30,24937.07,24945.95,24922.09,24935.41,3826817,16269175
2025-09-25T13:30:00+05:30,24947.43,24958.75,24924.94,24941.92,1331053,12820951
2025-09-25T13:35:00+05:30,24958.89,24983.43,24924.15,24960.27,3817516,49776123
2025-09-25T13:40:00+05:30,24955.75,24989.09,24909.62,24958.34,3483981,25992545
2025-09-25T13:45:00+05:30,24938.78,24965.88,24900.63,24940.45,3178959,15528096
2025-09-25T13:50:00+05:30,24951.21,24967.44,24922.55,24946.89,4225927,16726005
2025-09-25T13:55:00+05:30,24924.91,24943.93,24899.7,24927.13,4784239,30070366
2025-09-25T14:00:00+05:30,24970.03,24980.3,24951.74,24967.14,2833165,19467167
2025-09-25T14:05:00+05:30,24918.09,24941.88,24881.96,24917.65,4313031,45062218
2025-09-25T14:10:00+05:30,24960.94,24992.25,24919.99,24964.95,4599204,41876480
2025-09-25T14:15:00+05:30,24926.23,24934.98,24910.54,24923.68,1596606,14165782
2025-09-25T14:20:00+05:30,24927.66,24963.73,24879.84,24931.85,2422387,13087652
2025-09-25T14:25:00+05:30,24922.48,24937.0,24891.36,24913.14,1961726,49382097
2025-09-25T14:30:00+05:30,24918.83,24935.82,24894.5,24919.6,4174142,30106932
2025-09-25T14:35:00+05:30,24927.26,24958.52,24880.11,24927.0,2017898,20468917
2025-09-25T14:40:00+05:30,24852.92,24873.41,24840.07,24864.84,2525670,18259013
2025-09-25T14:45:00+05:30,24925.79,24944.18,24902.39,24928.58,3849747,47849582
2025-09-25T14:50:00+05:30,24933.05,24946.46,24913.08,24933.15,4136818,40615831
2025-09-25T14:55:00+05:30,24953.89,24976.82,24918.58,24952.97,4891084,26048651
2025-09-25T15:00:00+05:30,24908.78,24931.26,24874.29,24908.0,4635682,49048951
2025-09-25T15:05:00+05:30,24916.0,24943.41,24873.01,24914.12,3798445,27072002
2025-09-25T15:10:00+05:30,24927.53,24943.28,24906.94,24929.55,1234192,49257905
2025-09-25T15:15:00+05:30,24925.09,24949.85,24891.33,24927.34,3740691,30811553
2025-09-25T15:20:00+05:30,24909.37,24928.14,24877.37,24905.51,2877492,36427468
2025-09-25T15:25:00+05:30,24953.88,24984.4,24904.4,24950.19,1707889,49475719
2025-09-26T09:15:00+05:30,24967.02,24978.78,24946.03,24963.68,2520194,40131685
2025-09-26T09:20:00+05:30,24973.26,24992.52,24949.19,24976.47,4002063,49878409
2025-09-26T09:25:00+05:30,24990.05,25020.68,24936.77,24982.73,1867891,23782156
2025-09-26T09:30:00+05:30,24981.68,24999.83,24940.95,24968.18,3641733,20372025
2025-09-26T09:35:00+05:30,24940.56,24966.68,24902.31,24941.19,3597018,31896047
2025-09-26T09:40:00+05:30,24960.5,24989.53,24915.92,24959.46,2739267,45633551
2025-09-26T09:45:00+05:30,24997.66,25021.82,24958.95,24995.19,4189111,15671454
2025-09-26T09:50:00+05:30,24938.67,24976.0,24892.85,24945.45,4103678,27911196
2025-09-26T09:55:00+05:30,24979.66,25008.03,24936.53,24979.09,1775511,43411894
2025-09-26T10:00:00+05:30,24937.15,24953.67,24916.74,24940.07,3143078,23536266
2025-09-26T10:05:00+05:30,24964.4,24979.78,24930.99,24954.05,1275177,13571534
2025-09-26T10:10:00+05:30,24953.78,24965.97,24940.1,24956.86,3804594,21155143
2025-09-26T10:15:00+05:30,24975.89,24986.36,24957.78,24973.49,3612960,48042022
2025-09-26T10:20:00+05:30,24956.68,24975.49,24938.22,24963.19,1068496,15780969
2025-09-26T10:25:00+05:30,24965.31,24980.13,24948.75,24969.09,4453706,34668140
2025-09-26T10:30:00+05:30,24957.42,24976.49,24927.65,24956.25,1230772,33931759
2025-09-26T10:35:00+05:30,24979.3,24988.32,24964.8,24978.34,1217728,12996280
2025-09-26T10:40:00+05:30,24957.72,24989.1,24913.78,24959.81,4772124,44828825
2025-09-26T10:45:00+05:30,24985.02,25003.35,24962.38,24988.26,1249122,13943719
2025-09-26T10:50:00+05:30,24943.69,24956.41,24930.9,24947.88,3948248,42140722
2025-09-26T10:55:00+05:30,24969.75,24989.11,24952.74,24977.78,2499933,30717878
2025-09-26T11:00:00+05:30,24945.08,24974.07,24898.79,24942.27,2368342,47010489
2025-09-26T11:05:00+05:30,25008.73,25028.65,24973.59,25003.46,4300256,13780227
2025-09-26T11:10:00+05:30,24988.16,25010.26,24954.74,24987.89,4711568,11253559
2025-09-26T11:15:00+05:30,24976.46,24998.12,24945.76,24977.65,2778733,36120765
2025-09-26T11:20:00+05:30,24944.05,24974.61,24897.51,24943.35,4833387,37332205
2025-09-26T11:25:00+05:30,24965.52,24993.35,24919.68,24961.43,1042444,42406393
2025-09-26T11:30:00+05:30,24951.1,24976.2,24924.78,24958.65,2949706,37488046
2025-09-26T11:35:00+05:30,24959.97,24989.92,24899.77,24944.7,2451125,18402829
2025-09-26T11:40:00+05:30,24972.57,24983.8,24950.95,24967.79,4452856,11909503
2025-09-26T11:45:00+05:30,24898.24,24915.06,24874.83,24899.45,4406702,49308329
2025-09-26T11:50:00+05:30,24983.28,25006.37,24942.46,24977.1,2723628,25623875
2025-09-26T11:55:00+05:30,24925.29,24948.55,24904.43,24934.64,3525309,18971047
2025-09-26T12:00:00+05:30,24952.65,24970.06,24927.77,24953.47,4250380,18848186
2025-09-26T12:05:00+05:30,24953.78,24963.0,24929.74,24943.57,2900899,46923120
2025-09-26T12:10:00+05:30,24944.26,24965.9,24911.46,24943.92,2493922,36469404
2025-09-26T12:15:00+05:30,24959.07,24983.38,24923.84,24959.89,1361069,40042237
2025-09-26T12:20:00+05:30,24961.25,24986.55,24932.48,24967.37,2910147,10281364
2025-09-26T12:25:00+05:30,24930.03,24953.73,24898.0,24932.38,2983863,11777043
2025-09-26T12:30:00+05:30,24930.72,24960.95,24891.67,24934.91,3982990,34292564
2025-09-26T12:35:00+05:30,24957.76,24995.26,24910.81,24963.96,4558124,24716840
2025-09-26T12:40:00+05:30,24962.29,24975.99,24941.06,24961.61,3182041,28851101
2025-09-26T12:45:00+05:30,24944.02,24973.99,24902.04,24946.0,3194894,28936906
2025-09-26T12:50:00+05:30,24939.19,24969.63,24891.06,24936.72,1167558,35755306
2025-09-26T12:55:00+05:30,24939.02,24954.78,24912.46,24936.11,2183908,13620571
2025-09-26T13:00:00+05:30,24960.41,24980.89,24925.1,24955.82,4377361,38270759
2025-09-26T13:05:00+05:30,24935.52,24962.64,24890.71,24931.38,4556763,15057346
2025-09-26T13:10:00+05:30,24961.15,24983.24,24923.89,24957.02,1041571,14270694
2025-09-26T13:15:00+05:30,24906.51,24931.06,24866.93,24903.75,2657653,38538003
2025-09-26T13:20:00+05:30,24948.13,24971.31,24916.33,24950.11,4954441,14953297
2025-09-26T13:25:00+05:30,24935.39,24950.23,24905.72,24927.98,1879563,13427077
2025-09-26T13:30:00+05:30,24931.82,24958.19,24898.19,24935.77,2860888,36581137
2025-09-26T13:35:00+05:30,24897.27,24915.13,24874.19,24899.74,3377526,20061395
2025-09-26T13:40:00+05:30,24959.34,24974.38,24939.23,24960.97,2882872,42465932
2025-09-26T13:45:00+05:30,24925.01,24946.86,24908.57,24935.9,2800771,11261741
2025-09-26T13:50:00+05:30,24932.34,24948.36,24917.58,24938.52,4439636,39223899
2025-09-26T13:55:00+05:30,24950.59,24966.58,24924.27,24948.25,4621592,39579437
2025-09-26T14:00:00+05:30,24931.42,24953.26,24895.52,24928.28,2151707,22735793
2025-09-26T14:05:00+05:30,24941.68,24973.29,24894.92,24942.12,3511743,37412863
2025-09-26T14:10:00+05:30,24938.65,24953.91,24908.87,24931.77,4704193,16395614
2025-09-26T14:15:00+05:30,24953.43,24978.96,24921.57,24957.72,1291959,33623958
2025-09-26T14:20:00+05:30,24972.01,24994.56,24941.09,24973.95,1195753,34929938
2025-09-26T14:25:00+05:30,24962.95,24973.14,24946.39,24961.67,3666179,49220692
2025-09-26T14:30:00+05:30,24953.12,24979.46,24907.96,24947.48,1153189,46631730
2025-09-26T14:35:00+05:30,24919.9,24933.46,24893.08,24913.43,2858242,49801249
2025-09-26T14:40:00+05:30,24948.18,24966.14,24914.42,24941.37,1451192,46520310
2025-09-26T14:45:00+05:30,24945.49,24961.23,24911.52,24935.13,1966097,42467680
2025-09-26T14:50:00+05:30,24942.18,24972.78,24893.5,24939.4,3805208,39201495
2025-09-26T14:55:00+05:30,24954.85,24994.19,24911.54,24965.32,3314644,25994975
2025-09-26T15:00:00+05:30,24936.74,24958.75,24918.52,24946.6,1795664,16401884
2025-09-26T15:05:00+05:30,24901.36,24924.51,24876.71,24908.08,4753967,32040732
2025-09-26T15:10:00+05:30,24913.06,24932.8,24878.24,24907.86,3974103,36488297
2025-09-26T15:15:00+05:30,24928.66,24958.43,24890.53,24933.01,2793376,36247839
2025-09-26T15:20:00+05:30,24979.04,24990.7,24960.76,24978.25,3317247,14027449
2025-09-26T15:25:00+05:30,24908.45,24925.53,24882.26,24907.88,4481548,32729772
2025-09-29T09:15:00+05:30,25018.54,25047.63,24981.39,25022.86,3983779,33437850
2025-09-29T09:20:00+05:30,25033.73,25055.61,25007.38,25038.05,1996800,35905856
2025-09-29T09:25:00+05:30,25030.74,25064.32,24986.29,25034.69,1736258,29664635
2025-09-29T09:30:00+05:30,25021.79,25046.38,24982.88,25019.77,4616391,43317058
2025-09-29T09:35:00+05:30,25005.93,25031.09,24964.92,25002.67,1790646,27255795
2025-09-29T09:40:00+05:30,25051.66,25066.84,25022.39,25045.17,2800155,23075807
2025-09-29T09:45:00+05:30,25015.85,25045.63,24970.27,25014.95,4110260,49604952
2025-09-29T09:50:00+05:30,25004.93,25033.37,24960.04,25002.7,4768171,35791332
2025-09-29T09:55:00+05:30,25025.49,25038.14,25006.74,25025.64,2632358,42512116
